Glacier Name,Glacier Exists?,Area,Glacier Melt Record Date,Latitude,Longitude,Area Analysis Date,Temperature in F,state_id,state_name
Adams Glacier,Exists,4.56001,,58.7968,-135.898131,7/1/2015,52.96,AK,Alaska
Addison Glacier,Exists,1.22506,,59.931708,-149.783404,7/1/2015,52.96,AK,Alaska
Agassiz Glacier,Exists,764.325,,60.09895,-140.72458,2/1/2006,36.88,AK,Alaska
Ahern Glacier,Exists,0.580561,,48.846769,-113.787226,8/1/2006,56.8,MT,Montana
Aho Glacier,Exists,3.70558,,60.808181,-152.661891,7/1/2015,52.96,AK,Alaska
Aialik Glacier,Exists,141.533,,60.046454,-149.826589,7/1/2015,52.96,AK,Alaska
Allen Glacier,Exists,173.528,,60.755014,-144.8796,12/1/2014,52.53,AK,Alaska
Allen Glacier,Exists,173.528,,60.755014,-144.8796,12/1/2014,52.53,AL,Alabama
Allen Glacier,Exists,173.528,,60.755014,-144.8796,12/1/2014,52.53,NC,North Carolina
Allen Glacier,Exists,173.528,,60.755014,-144.8796,12/1/2014,52.53,NM,New Mexico
Allen Glacier,Exists,173.528,,60.755014,-144.8796,12/1/2014,52.53,IL,Illinois
Allen Glacier,Exists,173.528,,60.755014,-144.8796,12/1/2014,52.53,MD,Maryland
Allen Glacier,Exists,173.528,,60.755014,-144.8796,12/1/2014,52.53,SC,South Carolina
Allen Glacier,Exists,173.528,,60.755014,-144.8796,12/1/2014,52.53,NE,Nebraska
Amherst Glacier,Exists,10.0483,,60.994106,-147.82036,12/1/2014,52.53,CA,California
Amherst Glacier,Exists,10.0483,,60.994106,-147.82036,12/1/2014,52.53,AK,Alaska
Anchor Glacier,Exists,6.86658,,59.796297,-150.115076,7/1/2015,52.96,AK,Alaska
Anderson Glacier,Exists,8.04314,,61.143,-146.75188,12/1/2014,52.53,AK,Alaska
Andrews Glacier,Exists,2.33744,,58.904692,-136.365758,7/1/2015,52.96,AK,Alaska
Annin Glacier,Exists,0.234944,,61.108638,-146.688177,7/1/2015,52.96,AK,Alaska
Applegate Glacier,Exists,1.55352,,60.451341,-148.591409,12/1/2014,52.53,CA,California
Applegate Glacier,Exists,1.55352,,60.451341,-148.591409,12/1/2014,52.53,AK,Alaska
Arapaho Glacier,Exists,0.243677,,40.023306,-105.64467,8/1/2006,56.8,IA,Iowa
Arapaho Glacier,Exists,0.243677,,40.023306,-105.64467,8/1/2006,56.8,CO,Colorado
Arikaree Glacier,Exists,0.052556,,40.050409,-105.641977,8/1/2006,56.8,IA,Iowa
Arikaree Glacier,Exists,0.052556,,40.050409,-105.641977,8/1/2006,56.8,CO,Colorado
Arriva Peak,Gone,0.168864,1662681600,48.552185,-120.851448,8/1/2006,56.8,WA,Washington
Art Lewis Glacier,Exists,193.667,,60.03392,-138.95082,7/1/2015,52.96,AK,Alaska
Arts Knoll,Gone,0.077099,1126224000,48.431603,-121.045189,8/1/2006,56.8,WA,Washington
Baby Glacier,Exists,0.54067,,61.165761,-147.59306,7/1/2015,52.96,AK,Alaska
Bacon Glacier,Exists,4.76553,,58.680524,-133.810701,7/1/2015,52.96,AK,Alaska
Bacon Glacier,Exists,4.76553,,58.680524,-133.810701,7/1/2015,52.96,WI,Wisconsin
Bainbridge Glacier,Exists,40.1332,,60.109146,-148.403778,12/1/2014,52.53,AK,Alaska
Baird Glacier,Exists,449.255,,57.121144,-132.819608,6/1/2006,50.77,AK,Alaska
Baker Glacier,Exists,2.79502,,61.078604,-148.380874,12/1/2014,52.53,CA,California
Baker Glacier,Exists,2.79502,,61.078604,-148.380874,12/1/2014,52.53,AK,Alaska
Baldwin Glacier,Exists,3.26397,,58.902806,-136.371765,7/1/2015,52.96,AK,Alaska
Baltimore Glacier,Exists,4.43757,,61.290914,-147.76073,12/1/2014,52.53,AK,Alaska
Barnard Glacier,Exists,2.47972,,61.17204,-147.933734,12/1/2014,52.53,AK,Alaska
Barrier Glacier,Exists,34.662,,61.270505,-152.305684,7/1/2015,52.96,AK,Alaska
Barry Glacier,Exists,86.4521,,61.163278,-148.118408,12/1/2014,52.53,CA,California
Barry Glacier,Exists,86.4521,,61.163278,-148.118408,12/1/2014,52.53,AK,Alaska
Bartlett Glacier,Exists,9.5964,,60.602723,-148.959028,12/1/2014,52.53,CA,California
Bartlett Glacier,Exists,9.5964,,60.602723,-148.959028,12/1/2014,52.53,AK,Alaska
Bastile Glacier,Exists,0.046088,,48.806877,-121.837704,8/1/2006,56.8,WA,Washington
Battle Glacier,Exists,11.9769,,58.688579,-134.563376,7/1/2015,52.96,AK,Alaska
Battle Glacier,Exists,11.9769,,58.688579,-134.563376,7/1/2015,52.96,WI,Wisconsin
Bear Glacier,Exists,149.278,,60.117509,-149.748387,6/1/2010,48.27,AK,Alaska
Bear Lake Glacier,Exists,6.10726,,60.166345,-149.257827,12/1/2014,52.53,FL,Florida
Bear Lake Glacier,Exists,6.10726,,60.166345,-149.257827,12/1/2014,52.53,AK,Alaska
Bear Lake Glacier,Exists,6.10726,,60.166345,-149.257827,12/1/2014,52.53,AL,Alabama
Bear Lake Glacier,Exists,6.10726,,60.166345,-149.257827,12/1/2014,52.53,TX,Texas
Bear Lake Glacier,Exists,6.10726,,60.166345,-149.257827,12/1/2014,52.53,WI,Wisconsin
Bear Lake Glacier,Exists,6.10726,,60.166345,-149.257827,12/1/2014,52.53,CA,California
Beare Glacier,Exists,7.96516,,60.010169,-141.666534,2/1/2006,36.88,AK,Alaska
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,8/1/2006,56.8,IL,Illinois
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,8/1/2006,56.8,TX,Texas
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,8/1/2006,56.8,PA,Pennsylvania
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,8/1/2006,56.8,NY,New York
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,8/1/2006,56.8,SD,South Dakota
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,8/1/2006,56.8,MO,Missouri
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,8/1/2006,56.8,MN,Minnesota
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,8/1/2006,56.8,NE,Nebraska
Beartooth Glacier,Exists,0.200309,,45.063326,-109.566554,8/1/2006,56.8,MT,Montana
Beloit Glacier,Exists,25.5998,,60.631335,-148.686741,12/1/2014,52.53,CA,California
Beloit Glacier,Exists,25.5998,,60.631335,-148.686741,12/1/2014,52.53,AK,Alaska
Bend Glacier,Exists,0.811923,,44.091746,-121.690734,8/1/2006,56.8,OR,Oregon
Benson Glacier,Exists,0.016487,,45.156692,-117.295305,8/1/2006,56.8,OR,Oregon
Bering Glacier,Exists,3629.47,,60.43403,-143.01148,4/1/2007,40.49,AK,Alaska
Bertha Glacier,Exists,16.2694,,59.163764,-135.790233,7/1/2015,52.96,AK,Alaska
Bettles Glacier,Exists,2.88596,,60.933107,-148.42687,7/1/2015,52.96,CA,California
Bettles Glacier,Exists,2.88596,,60.933107,-148.42687,7/1/2015,52.96,AK,Alaska
Billings Glacier,Exists,11.2643,,60.854024,-148.592803,12/1/2014,52.53,CA,California
Billings Glacier,Exists,11.2643,,60.854024,-148.592803,12/1/2014,52.53,AK,Alaska
Bird Glacier,Exists,0.262917,,61.012547,-149.282732,7/1/2015,52.96,AK,Alaska
Bird Glacier,Exists,0.262917,,61.012547,-149.282732,7/1/2015,52.96,KY,Kentucky
Black and Tan Glacier,Exists,19.1403,,61.681153,-152.648556,7/1/2015,52.96,AK,Alaska
Black Peak,Gone,0.081082,1662681600,48.524125,-120.80705,8/1/2006,56.8,WA,Washington
Black Rapids Glacier,Exists,234.583,,63.380604,-146.400617,7/1/2015,52.96,AK,Alaska
Blackfoot Glacier,Exists,1.75433,,48.598742,-113.671342,8/1/2006,56.8,MT,Montana
Blackstone Glacier,Exists,30.587,,60.643664,-148.703709,7/1/2015,52.96,CA,California
Blackstone Glacier,Exists,30.587,,60.643664,-148.703709,7/1/2015,52.96,AK,Alaska
Blackwell Glacier,Exists,0.301021,,48.23392,-115.683737,8/1/2006,56.8,MT,Montana
Blockade Glacier,Exists,173.211,,61.101841,-152.51864,7/1/2015,52.96,AK,Alaska
Blossom Glacier,Exists,7.73568,,60.007745,-140.090472,10/1/2007,56.65,AK,Alaska
Blue Glacier,Exists,5.06343,,47.826368,-123.690077,10/1/2017,57.51,WA,Washington
Bolam Glacier,Exists,0.938917,,41.429912,-122.20617,8/1/2006,56.8,CA,California
Borealis Glacier,Exists,1.20787,,48.593128,-121.093728,8/1/2006,56.8,WA,Washington
Boston Glacier,Exists,6.75824,,48.505376,-121.001227,8/1/2006,56.8,WA,Washington
Boulder Glacier,Exists,6.2899,,48.775833,-121.820157,8/1/2006,56.8,WA,Washington
Brady Glacier,Exists,495.176,,58.385483,-136.675873,5/1/2006,46.77,AK,Alaska
Bridge Glacier,Exists,40.463,,58.423825,-133.591595,7/1/2015,52.96,AK,Alaska
Bridge Glacier,Exists,40.463,,58.423825,-133.591595,7/1/2015,52.96,WI,Wisconsin
Brilliant Glacier,Exists,1.89005,,61.138493,-147.417131,7/1/2015,52.96,AK,Alaska
Bryn Mawr Glacier,Exists,22.4508,,61.235958,-147.824043,12/1/2014,52.53,AK,Alaska
Buckner Glacier,Exists,0.539885,,48.487869,-120.992799,8/1/2006,56.8,WA,Washington
Bull Lake Glacier,Exists,1.36005,,43.126613,-109.593615,8/1/2006,56.8,WY,Wyoming
Bull Lake Glacier,Exists,1.36005,,43.126613,-109.593615,8/1/2006,56.8,AZ,Arizona
Burns Glacier,Exists,9.74594,,60.709863,-148.711934,12/1/2014,52.53,CA,California
Burns Glacier,Exists,9.74594,,60.709863,-148.711934,12/1/2014,52.53,AK,Alaska
Burroughs Glacier,Exists,2.88399,,58.985859,-136.293081,7/1/2015,52.96,AK,Alaska
Butterfly Glacier,Exists,2.12484,,48.07771,-121.023259,8/1/2006,56.8,WA,Washington
Byron Glacier,Exists,1.5459,,60.736993,-148.857549,7/1/2015,52.96,CA,California
Byron Glacier,Exists,1.5459,,60.736993,-148.857549,7/1/2015,52.96,AK,Alaska
Caldwell Glacier,Exists,12.5735,,62.417037,-152.695289,7/1/2015,52.96,AK,Alaska
Cameron Glaciers,Exists,0.017965,,47.825785,-123.31728,10/1/2017,57.51,WA,Washington
Cameron Glaciers WA,Exists,0.009338,,47.825699,-123.314451,10/1/2017,57.51,WA,Washington
Camicia Glacier,Exists,5.57297,,61.192193,-145.989077,7/1/2015,52.96,AK,Alaska
Camicia Glacier,Exists,5.57297,,61.192193,-145.989077,7/1/2015,52.96,CO,Colorado
Camp Kiser,Gone,0.222826,747532800,48.806645,-121.720387,8/1/2006,56.8,WA,Washington
Cantwell Glacier,Exists,4.14206,,63.456573,-149.423417,7/1/2015,52.96,AK,Alaska
Canwell Glacier,Exists,59.6012,,63.357645,-145.364787,7/1/2015,52.96,AK,Alaska
Cap Glacier,Exists,1.57789,,60.948213,-147.919786,12/1/2014,52.53,CA,California
Cap Glacier,Exists,1.57789,,60.948213,-147.919786,12/1/2014,52.53,AK,Alaska
Capps Glacier,Exists,240.648,,61.444513,-152.211294,7/1/2015,52.96,AK,Alaska
Carbon Glacier,Exists,8.00378,,46.943119,-121.791887,8/1/2006,56.8,WA,Washington
Carrie Glacier,Exists,0.398473,,47.893938,-123.637759,10/1/2017,57.51,WA,Washington
Carrie Glacier WA,Exists,0.435818,,47.905071,-123.640431,10/1/2017,57.51,WA,Washington
Carroll Glacier,Exists,400.86,,59.028904,-136.459499,4/1/2007,40.49,AK,Alaska
Carter Glaciers,Exists,0.273824,,48.894544,-114.051753,8/1/2006,56.8,MT,Montana
Carver Glacier,Exists,0.085528,,44.124838,-121.766944,8/1/2006,56.8,OR,Oregon
Carver Glacier OR,Exists,0.126001,,44.120665,-121.765837,8/1/2006,56.8,OR,Oregon
Cascade Glacier,Exists,14.0301,,61.132456,-148.194935,12/1/2014,52.53,CA,California
Cascade Glacier,Exists,14.0301,,61.132456,-148.194935,12/1/2014,52.53,AK,Alaska
Cascade Peak,Gone,0.059595,1631145600,48.465592,-121.07815,8/1/2006,56.8,WA,Washington
Casement Glacier,Exists,162.65,,59.157115,-135.871071,1/1/2010,30.67,AK,Alaska
Castle Rock Glacier,Exists,1.47841,,45.095956,-109.656083,8/1/2006,56.8,MT,Montana
Castner Glacier,Exists,53.7946,,63.494486,-145.49778,7/1/2015,52.96,AK,Alaska
Cataract Glacier,Exists,3.06011,,61.029177,-148.411115,12/1/2014,52.53,CA,California
Cataract Glacier,Exists,3.06011,,61.029177,-148.411115,12/1/2014,52.53,AK,Alaska
Challenger Glacier,Exists,4.38247,,48.84901,-121.372632,8/1/2006,56.8,WA,Washington
Chamberlain Glacier,Exists,81.4389,,59.436592,-138.599086,7/1/2015,52.96,AK,Alaska
Chaney Glacier,Exists,0.535106,,48.85161,-113.826176,8/1/2006,56.8,MT,Montana
Charpentier Glacier,Exists,3.01854,,58.663256,-136.620209,7/1/2015,52.96,AK,Alaska
Ch'atanalch'elt Li'a,Exists,25.0721,,61.325664,-152.137001,7/1/2015,52.96,AK,Alaska
Chedotlothna Glacier,Exists,76.2422,,62.836136,-151.851088,7/1/2015,52.96,AK,Alaska
Chenega Glacier,Exists,373.282,,60.238822,-148.420701,12/1/2014,52.53,AK,Alaska
Chernof Glacier,Exists,55.6251,,59.89426,-150.405448,6/1/2010,48.27,AK,Alaska
Chickaloon Glacier,Exists,24.7346,,62.114185,-148.383493,7/1/2015,52.96,AK,Alaska
Chickamin Glacier,Exists,67.31,,56.15618,-130.292321,7/1/2015,52.96,AK,Alaska
Chigmit North Glacier,Exists,37.5215,,60.288451,-153.419342,7/1/2015,52.96,AK,Alaska
Chigmuit South Glacier,Exists,71.0488,,60.226765,-153.503057,7/1/2015,52.96,AK,Alaska
Childs Glacier,Exists,92.8029,,60.676835,-144.808746,12/1/2014,52.53,AK,Alaska
Childs Glacier,Exists,92.8029,,60.676835,-144.808746,12/1/2014,52.53,AL,Alabama
Childs Glacier,Exists,92.8029,,60.676835,-144.808746,12/1/2014,52.53,NC,North Carolina
Childs Glacier,Exists,92.8029,,60.676835,-144.808746,12/1/2014,52.53,NM,New Mexico
Childs Glacier,Exists,92.8029,,60.676835,-144.808746,12/1/2014,52.53,IL,Illinois
Childs Glacier,Exists,92.8029,,60.676835,-144.808746,12/1/2014,52.53,MD,Maryland
Childs Glacier,Exists,92.8029,,60.676835,-144.808746,12/1/2014,52.53,SC,South Carolina
Childs Glacier,Exists,92.8029,,60.676835,-144.808746,12/1/2014,52.53,NE,Nebraska
Chocolate Glacier,Exists,2.52548,,48.115207,-121.11523,8/1/2006,56.8,WA,Washington
Clara Smith Glacier,Exists,5.8536,,56.271098,-130.489219,7/1/2015,52.96,AK,Alaska
Claremont Glacier,Exists,4.00205,,60.516492,-148.725219,12/1/2014,52.53,CA,California
Claremont Glacier,Exists,4.00205,,60.516492,-148.725219,12/1/2014,52.53,AK,Alaska
Clark Glacier,Exists,0.869563,,58.805564,-137.101428,7/1/2015,52.96,AK,Alaska
Clear Glacier,Exists,1.14443,,61.065664,-149.149213,7/1/2015,52.96,AK,Alaska
Clear Glacier,Exists,1.14443,,61.065664,-149.149213,7/1/2015,52.96,KY,Kentucky
Cleave Creek Glacier,Exists,25.1893,,61.101294,-145.21073,12/1/2014,52.53,AK,Alaska
Coalman Glacier,Exists,0.209757,,45.376034,-121.700848,8/1/2006,56.8,OR,Oregon
Coe Glacier,Exists,1.18648,,45.398876,-121.694019,8/1/2006,56.8,OR,Oregon
Colchuck Glacier,Exists,0.180558,,47.484333,-120.838365,8/1/2006,56.8,KS,Kansas
Colchuck Glacier,Exists,0.180558,,47.484333,-120.838365,8/1/2006,56.8,WA,Washington
Colchuck Glacier,Exists,0.180558,,47.484333,-120.838365,8/1/2006,56.8,IN,Indiana
Coleman Glacier,Exists,6.83368,,48.785738,-121.88439,8/1/2006,56.8,WA,Washington
Coleman Pinnacle,Gone,0.156684,1536451200,48.826389,-121.732851,8/1/2006,56.8,WA,Washington
College Glacier,Exists,4.24642,,63.27542,-145.344332,7/1/2015,52.96,AK,Alaska
Collier Glacier,Exists,1.1698,,44.171218,-121.789851,8/1/2006,56.8,OR,Oregon
Colonial Glacier,Exists,0.978717,,48.6628,-121.133795,8/1/2006,56.8,WA,Washington
Colony Glacier,Exists,219.564,,61.266455,-148.503711,7/1/2015,52.96,AK,Alaska
Columbia Glacier,Exists,733.122,,61.336949,-146.652362,12/1/2014,52.53,AK,Alaska
Columbia Peak,Gone,0.058102,1441756800,47.96187,-121.357805,8/1/2006,56.8,WA,Washington
Columbia Peak,Gone,0.058102,1441756800,47.96187,-121.357805,8/1/2006,56.8,MO,Missouri
Company Glacier,Exists,1.25201,,48.249852,-120.870093,8/1/2006,56.8,WA,Washington
Concordia Glacier,Exists,3.53733,,60.700922,-148.734543,12/1/2014,52.53,CA,California
Concordia Glacier,Exists,3.53733,,60.700922,-148.734543,12/1/2014,52.53,AK,Alaska
Conness Glacier,Exists,0.264072,,37.969652,-119.32305,8/1/2006,56.8,CA,California
Connie Glacier,Exists,0.455213,,43.270928,-109.68989,8/1/2006,56.8,WY,Wyoming
Connie Glacier,Exists,0.455213,,43.270928,-109.68989,8/1/2006,56.8,ID,Idaho
Connie Glacier,Exists,0.455213,,43.270928,-109.68989,8/1/2006,56.8,IN,Indiana
Conrad Glacier,Gone,0.561337,1631145600,46.497206,-121.404093,8/1/2006,56.8,WA,Washington
Conrad Glacier,Gone,0.561337,1631145600,46.497206,-121.404093,8/1/2006,56.8,IA,Iowa
Contact Glacier,Exists,4.73414,,60.470617,-148.438639,12/1/2014,52.53,CA,California
Contact Glacier,Exists,4.73414,,60.470617,-148.438639,12/1/2014,52.53,AK,Alaska
Continental Glacier,Exists,2.50456,,43.347472,-109.702891,8/1/2006,56.8,WY,Wyoming
Continental Glacier,Exists,2.50456,,43.347472,-109.702891,8/1/2006,56.8,ID,Idaho
Continental Glacier,Exists,2.50456,,43.347472,-109.702891,8/1/2006,56.8,IN,Indiana
Cool Glacier,Exists,1.69773,,48.108961,-121.113926,8/1/2006,56.8,WA,Washington
Corbin Glacier,Exists,4.12153,,61.104068,-145.983538,7/1/2015,52.96,AK,Alaska
Corbin Glacier,Exists,4.12153,,61.104068,-145.983538,7/1/2015,52.96,CO,Colorado
Cordova Glacier,Exists,33.6987,,60.820817,-145.645165,12/1/2014,52.53,AK,Alaska
Cordova Glacier,Exists,33.6987,,60.820817,-145.645165,12/1/2014,52.53,AL,Alabama
Cordova Glacier,Exists,33.6987,,60.820817,-145.645165,12/1/2014,52.53,NC,North Carolina
Cordova Glacier,Exists,33.6987,,60.820817,-145.645165,12/1/2014,52.53,NM,New Mexico
Cordova Glacier,Exists,33.6987,,60.820817,-145.645165,12/1/2014,52.53,IL,Illinois
Cordova Glacier,Exists,33.6987,,60.820817,-145.645165,12/1/2014,52.53,MD,Maryland
Cordova Glacier,Exists,33.6987,,60.820817,-145.645165,12/1/2014,52.53,SC,South Carolina
Cordova Glacier,Exists,33.6987,,60.820817,-145.645165,12/1/2014,52.53,NE,Nebraska
Cotterell Glacier,Exists,13.3441,,60.602293,-148.631708,12/1/2014,52.53,CA,California
Cotterell Glacier,Exists,13.3441,,60.602293,-148.631708,12/1/2014,52.53,AK,Alaska
Cowlitz Glacier,Exists,3.56725,,46.828266,-121.704703,8/1/2006,56.8,WA,Washington
Cowlitz Glacier,Exists,3.56725,,46.828266,-121.704703,8/1/2006,56.8,IA,Iowa
Coxe Glacier,Exists,19.282,,61.176069,-147.974978,7/1/2015,52.96,AK,Alaska
Crater Glacier,Exists,9.85488,,61.301417,-152.257555,7/1/2015,52.96,AK,Alaska
Crescent Glacier,Exists,7.21496,,60.974404,-147.822073,12/1/2014,52.53,CA,California
Crescent Glacier,Exists,7.21496,,60.974404,-147.822073,12/1/2014,52.53,AK,Alaska
Crook Glacier,Exists,0.15927,,44.080999,-121.696529,8/1/2006,56.8,OR,Oregon
Crow Glacier,Exists,0.256999,,61.052573,-149.142212,7/1/2015,52.96,AK,Alaska
Crow Glacier,Exists,0.256999,,61.052573,-149.142212,7/1/2015,52.96,KY,Kentucky
Crystal Glacier,Exists,2.38462,,48.830734,-121.602713,8/1/2006,56.8,WA,Washington
Dana Glacier,Exists,2.52233,,48.328374,-121.062413,8/1/2006,56.8,WA,Washington
Daniels Glacier WA,Exists,0.434678,,47.565955,-121.177726,8/1/2006,56.8,WA,Washington
Dark Glacier,Exists,0.677829,,48.265652,-120.896064,8/1/2006,56.8,WA,Washington
Dartmouth Glacier,Exists,3.81127,,61.154465,-147.616042,12/1/2014,52.53,AK,Alaska
Darwin Glacier,Exists,0.157167,,37.171533,-118.681202,8/1/2006,56.8,AZ,Arizona
Darwin Glacier,Exists,0.157167,,37.171533,-118.681202,8/1/2006,56.8,CA,California
Davenport Glacier,Exists,0.264124,,48.493822,-121.028262,8/1/2006,56.8,WA,Washington
David Glacier,Gone,0.072695,747532800,47.966675,-120.988315,8/1/2006,56.8,WA,Washington
Davidson Glacier,Exists,100.452,,59.131477,-135.603055,7/1/2015,52.96,AK,Alaska
Davidson Glacier,Exists,100.452,,59.131477,-135.603055,7/1/2015,52.96,OR,Oregon
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,VA,Virginia
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,AK,Alaska
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,IL,Illinois
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,WV,West Virginia
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,IN,Indiana
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,TX,Texas
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,MI,Michigan
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,KY,Kentucky
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,TN,Tennessee
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,PA,Pennsylvania
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,NE,Nebraska
Dawes Glacier,Exists,0.011084,,57.33689,-132.37789,5/1/2008,43.31,ND,North Dakota
Deadman Glacier,Exists,1.50297,,60.657848,-149.020417,7/1/2015,52.96,CA,California
Deadman Glacier,Exists,1.50297,,60.657848,-149.020417,7/1/2015,52.96,AK,Alaska
Deming Glacier,Exists,4.99592,,48.775857,-121.820196,8/1/2006,56.8,WA,Washington
Denver Glacier,Exists,8.88524,,59.421479,-135.087283,7/1/2015,52.96,AK,Alaska
Detached Glacier,Exists,1.68012,,61.075964,-148.381731,7/1/2015,52.96,CA,California
Detached Glacier,Exists,1.68012,,61.075964,-148.381731,7/1/2015,52.96,AK,Alaska
Dickinson Glacier,Exists,3.58508,,59.198803,-135.914312,7/1/2015,52.96,AK,Alaska
Diller Glacier,Exists,0.657319,,44.148596,-121.77826,8/1/2006,56.8,OR,Oregon
Dinglestadt Glacier,Exists,74.8502,,59.773489,-150.521867,7/1/2015,52.96,AK,Alaska
Dinwoody Glacier,Exists,3.06131,,43.17609,-109.654898,8/1/2006,56.8,WY,Wyoming
Dinwoody Glacier,Exists,3.06131,,43.17609,-109.654898,8/1/2006,56.8,ID,Idaho
Dinwoody Glacier,Exists,3.06131,,43.17609,-109.654898,8/1/2006,56.8,IN,Indiana
Dinwoody Glaciers,Exists,0.044407,,43.212339,-109.658809,2/1/2023,35.76,WY,Wyoming
Dinwoody Glaciers,Exists,0.044407,,43.212339,-109.658809,2/1/2023,35.76,ID,Idaho
Dinwoody Glaciers,Exists,0.044407,,43.212339,-109.658809,2/1/2023,35.76,IN,Indiana
Diptop,Gone,0.116237,1441756800,47.588671,-121.177815,8/1/2006,56.8,WA,Washington
Dirty Glacier,Exists,3.4695,,60.947318,-148.416536,12/1/2014,52.53,CA,California
Dirty Glacier,Exists,3.4695,,60.947318,-148.416536,12/1/2014,52.53,AK,Alaska
Dixon Glacier,Exists,41.7726,,59.681648,-150.80334,6/1/2010,48.27,AK,Alaska
Dogshead Glacier,Exists,5.02834,,61.362089,-152.011444,7/1/2015,52.96,AK,Alaska
Dome Glacier,Exists,1.06205,,48.307342,-121.030109,8/1/2006,56.8,WA,Washington
Doroshin Glacier,Exists,23.3831,,59.462104,-151.094382,7/1/2015,52.96,AK,Alaska
Double Glacier,Exists,3.06296,,60.074674,-152.975287,7/1/2015,52.96,AK,Alaska
Douglas Glacier,Exists,2.15483,,48.538232,-120.949091,8/1/2006,56.8,WA,Washington
Downer Glacier,Exists,3.96606,,61.264985,-147.615601,12/1/2014,52.53,AK,Alaska
Downs Glacier,Exists,0.614897,,43.294347,-109.656843,8/1/2006,56.8,WY,Wyoming
Downs Glacier,Exists,0.614897,,43.294347,-109.656843,8/1/2006,56.8,ID,Idaho
Downs Glacier,Exists,0.614897,,43.294347,-109.656843,8/1/2006,56.8,IN,Indiana
Dryer Glacier,Exists,0.114702,,46.187869,-122.192587,8/1/2006,56.8,IL,Illinois
Dryer Glacier,Exists,0.114702,,46.187869,-122.192587,8/1/2006,56.8,MS,Mississippi
Dryer Glacier,Exists,0.114702,,46.187869,-122.192587,8/1/2006,56.8,PA,Pennsylvania
Dryer Glacier,Exists,0.114702,,46.187869,-122.192587,8/1/2006,56.8,TX,Texas
Dryer Glacier,Exists,0.114702,,46.187869,-122.192587,8/1/2006,56.8,WA,Washington
Dryer Glacier,Exists,0.114702,,46.187869,-122.192587,8/1/2006,56.8,MN,Minnesota
Dusty Glacier,Exists,1.37596,,48.121473,-121.111855,8/1/2006,56.8,WA,Washington
Eagle Glacier,Exists,47.2045,,61.081482,-148.959478,7/1/2015,52.96,AK,Alaska
Eagle Glacier,Exists,47.2045,,61.081482,-148.959478,7/1/2015,52.96,KY,Kentucky
Eaglek Glacier,Exists,0.333493,,60.935974,-147.80766,7/1/2015,52.96,CA,California
Eaglek Glacier,Exists,0.333493,,60.935974,-147.80766,7/1/2015,52.96,AK,Alaska
East Nooksack Glacier,Exists,2.82168,,48.831316,-121.592158,8/1/2006,56.8,WA,Washington
East Nunatak Glacier,Exists,70.7577,,59.786135,-138.772752,5/1/2007,44.85,AK,Alaska
East Twin Glacier,Exists,53.1327,,58.700049,-133.811827,7/1/2015,52.96,AK,Alaska
East Twin Glacier,Exists,53.1327,,58.700049,-133.811827,7/1/2015,52.96,WI,Wisconsin
East Yakutat Glacier,Exists,359.025,,59.50512,-138.72468,5/1/2007,44.85,AK,Alaska
Easton Glacier,Exists,2.8879,,48.750097,-121.841299,8/1/2006,56.8,WA,Washington
Echo Glacier,Exists,18.1232,,58.755976,-134.340307,7/1/2015,52.96,AK,Alaska
Echo Glacier,Exists,18.1232,,58.755976,-134.340307,7/1/2015,52.96,WI,Wisconsin
Edmunds Glacier,Exists,1.33392,,46.873102,-121.814169,8/1/2006,56.8,AL,Alabama
Edmunds Glacier,Exists,1.33392,,46.873102,-121.814169,8/1/2006,56.8,WA,Washington
Eel Glacier,Exists,0.813131,,47.73247,-123.343757,10/1/2017,57.51,WA,Washington
Eklutna Glacier,Exists,28.4836,,61.2106,-148.935718,6/1/2010,48.27,AK,Alaska
Eklutna Glacier,Exists,28.4836,,61.2106,-148.935718,6/1/2010,48.27,KY,Kentucky
Eldorado Glacier,Exists,1.18317,,48.519821,-121.149184,8/1/2006,56.8,WA,Washington
Eliot Glacier,Exists,1.71916,,45.388676,-121.666439,8/1/2006,56.8,OR,Oregon
